ACTIVE,DOCUMENT_ID,TITLE,QUICK_CODE,SUMMARY,VERSION,REVISION,CAN_DOWNLOAD_BINARY,CAN_DOWNLOAD_CONTENT,LAST_MODIFIED_DATETIME,DOWNLOAD_AS_PDF,TYPE,SHOW_IN_OFFICE_ONLINE_VIEWER,IS_EDITABLE_FORM,IS_PRINTABLE,DOCUMENT_TYPE_ID,DOCUMENT_TYPE_NAME,DOCUMENT_TYPE_MINI_ID,DOCUMENT_TYPE_MINI_NAME,PRINT_HEADER_REQUIRED,CAN_BE_COMPARED,CAN_BE_EDITED,CAN_CHECK_DOCUMENT,MARKED_AS_FAVORITE,FOLDER_MINI_FOLDER_ID,FOLDER_MINI_FOLDER_NAME,FOLDER_MINI_FULL_PATH,STATE,CHECK_DATE,HAS_DELETE_PUBLISHED_PERMISSION,ORIGINAL_TYPE,LANGUAGE,DOWNLOAD_BINARY_EXTENSION,MIME_TYPE,OFFICE_PRINT_COVER_PAGE_MODE,ATTENTION_REQUIRED_FLAGS
True,77fa4ae7-721e-45bb-b548-6e0453fcd6d0,Handreiking mogelijk hulpmiddelen in het kader van de Wzd,Y-662-MG,,3,0,True,False,20260425104610,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20270425,False,none,nl-NL,pdf,application/pdf,not_used,
True,781163cf-886f-4cf3-b204-1710aed21a07,Intercollegiale (Omaha) Toetsing - Zorg in de Wijk,DM-55-52,"In dit document vind je de werkwijze voor de intercollegiale (Omaha) toetsing. 
Het doel van intercollegiaal toetsen is kwaliteitsverbetering en praktijkvariatie tegengaan. Door elkaar kritisch te bevragen ontstaan nieuwe inzichten die als het goed is doorwerken in het professionele handelen. Zowel de cliënt als de professional profiteren hiervan. ",2,0,True,False,20250203095226,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,36,ONS/ECD,Cordaan\ONS/ECD,published,20260203,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,7813ce1b-ee62-41c7-8043-18512aee3879,Factsheet ZZP,TT-875-N,,1,0,True,False,20250213114121,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,19,HR,Cordaan\HR,published,20270213,False,none,nl-NL,pdf,application/pdf,not_used,
True,78708792-9084-4a7f-8dc3-079460f27734,Handleiding video conferentie systeem,86-TJ-74,"Handleiding voor het gebruik van het Video Conferentie Systeem Deze handleiding biedt een overzicht van de stappen die nodig zijn om de video conferentie set te gebruiken in samenwerking van de tablet, usb_c en Microsoft Teams, wat we samen een Video",1,0,True,False,20260430115142,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,38,Handleidingen,Cordaan\ICT\Handleidingen,published,20270430,False,none,nl-NL,pdf,application/pdf,not_used,
True,787e8bbf-e0aa-4da2-bf91-9ad565e95b49,Directeur SKI,TP-52-65,,1,0,True,False,20221205130202,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,787fd3ea-c370-4706-8ef3-de50003f3982,Handreiking MPT en  Zorgeloos Thuis incl. inzet kleine onderaannemers,QN-PQ-85,aan de handreiking is een overzicht toegevoegd van zorgaanbieders met wie wij niet willen samenwerken.,2,0,True,False,20250115104805,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20260115,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,78ebdbaa-b11a-47be-b8e9-57330cefa14d,Checklist  Aanrijding,22-CHR-5,"Bij een aanrijding is het belangrijk kalm te blijven en veiligheid te waarborgen: zet alarmlichten aan, draag een veiligheidshesje en plaats een gevarendriehoek indien nodig. Bel 112 bij gewonden en verleen eerste hulp. De politie moet gebeld worden bij letsel, misdrijven, onveilige voertuigen, onenigheid over de toedracht of aanzienlijke schade. Bij alleen blikschade en behoefte aan hulp kan 0900-8844 worden gebeld. Zijn beide partijen het eens en is er alleen blikschade, vul dan samen het Europees Schadeformulier in. Maak foto’s van de situatie en schade. Meld schade altijd bij de leasemaatschappij; Cordaan is verzekerd en verhalen de schade niet op de bestuurder. Het Europees Schadeformulier moet volledig en correct ingevuld worden, inclusief ondertekening door beide partijen. Bewaar een kopie en stuur deze naar wagenparkbeheer. Contactgegevens van leasemaatschappijen en verzekeraars zijn beschikbaar voor hulp.",1,0,True,False,20260113155853,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20270113,False,none,nl-NL,pdf,application/pdf,not_used,
True,78ee0013-4978-4d75-ae37-82140a504be4,Functiebeschrijving Senior Projectmanager ICT,68-VY-TM,,1,0,True,False,20250707094215,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270707,False,none,nl-NL,pdf,application/pdf,not_used,
True,79041762-88f5-46c3-84a7-1f6f04040d0e,Procedure verwacht en onverwacht overlijden WMZO / SZO,26-TQ-26,Deze procedure beschrijft het handelen bij zowel een verwacht als onverwacht overlijden.,4,0,True,False,20260129072840,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,12,Zorg inhoud,Cordaan\Zorg inhoud,published,20270129,False,none,nl-NL,pdf,application/pdf,not_used,
True,79797101-a76c-4111-a958-4b7a0365517a,Procedure vaststellen identiteit client,45-GFX-5,Bevat stappen om de identiteit van een cliënt te kunnen bepalen.,2,0,True,False,20260331114539,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,22,Financiën,Cordaan\Financiën,published,20260805,False,none,nl-NL,pdf,application/pdf,not_used,
True,79fac686-0531-4c28-8c5c-c8a7ac58a362,Visie op herstel en destigmatisering 2023,8-NNC-66,"In dit document beschrijven we de visie op herstel en destigmatisering. We gaan in op de binnen de herstelvisie belangrijke concepten herstel, empowerment, herstelondersteunende zorg/begeleiding en ervaringsdeskundigheid. Ook beschrijven we de visie op destigmatisering, omdat stigmatisering één van de belangrijkste belemmerende factoren is binnen herstelprocessen.",3,0,True,False,20260408155516,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20270422,False,none,nl-NL,pdf,application/pdf,not_used,
True,7a46e95b-4355-4ce7-b7de-e49c09a04c63,Beschrijving Medicatieproces RIBW20130307,78-XN-24,Beschrijving van het medicatiebeleid en -proces van de GGZ,1,0,True,False,20251230115637,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20261112,False,none,nl-NL,pdf,application/pdf,not_used,
True,7a4843df-836c-4872-b128-d8ee2c69ab26,Vrijwilligersdossier: Vrijwilliger inloggen voor akkoord,HR-784-W,,1,0,True,False,20260114195937,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20251001,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,7a79a2d7-1c48-41d3-a4ba-c5a3d9480178,Flyer Longverpleging - Zorg in de Wijk,PR-25-78,"Informatie flyer met daarin contactgegevens en een beschrijving van de werkwijze, wijze van aanmelding en waarvoor het team ingeschakeld kan worden.",2,0,True,False,20240610151456,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20261022,False,none,nl-NL,pdf,application/pdf,not_used,
True,7a96b0ba-1f4f-406f-80d3-7c817d5dbd27,Wijkverpleegkundige - juni 2020,47-YT-54,,2,0,True,False,20221205130207,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20280127,False,none,nl-NL,pdf,application/pdf,not_used,
True,7aa2d2f7-00a2-4f9c-bf60-3d2b9758134f,Inwerkprogramma Wijkverpleegkundige - Zorg in de Wijk,84-VC-NB,,1,0,True,False,20221205130206,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20250308,False,none,nl-NL,pdf,application/pdf,not_used,"[""new_draft_being_created""]"
True,7abc236a-acd2-4e07-a1dc-fe23c46b2db5,Template DPIA Prescan Cordaan,NVM-48-J,"Deze vragenlijst is een eerste check op privacy, security & AI risico's. Als de uitkomst van deze pre-scan wijst op een of meer mogelijke hoge risico’s voor de rechten en vrijheden van personen van wie (persoons)gegevens worden verwerkt, kan het nodig zijn dat er een aanvullende risicoanalyse moet worden uitgevoerd.",2,0,True,False,20250501083039,False,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,30,Privacy en informatiebeveiliging,Cordaan\Privacy en informatiebeveiliging,published,20260501,False,none,nl-NL,docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,not_used,"[""check_date_exceeded""]"
True,7ac42c0f-602d-4c5f-8b08-701c27d15fa5,Hygienecode voor zorginstellingen woonvormen en defensie editie 2023,HW-875-G,"Hygienecode voor zorginstellingen woonvormen en defensie editie 2023

Voedselveiligheidssysteem, basisvoorwaarden en HACCP
Veilig eten en drinken

Het is belangrijk dat eten en drinken binnen zorginstellingen, woonvormen en Defensie veilig is. Bij het werken met
eten en drinken kan echter iets fout gaan waardoor producten niet meer veilig zijn. Producten kunnen bijvoorbeeld
door vieze handen besmet raken met ziekmakende bacteriën, of door een kapot glas kunnen stukjes glas in eten of
drinken terechtkomen. Om dit te voorkomen, moeten alle bedrijven en organisaties die met eten en drinken werken,
werken volgens ‘goede hygiënische praktijken’ (de basisvoorwaarden) en een voedselveiligheidssysteem hebben.
Dat staat in de wet",1,0,True,False,20241008132641,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20270223,False,none,nl-NL,pdf,application/pdf,not_used,
True,7adb002e-a4ad-4246-b27f-a35ec70c6dc5,Methoden van behandelen Dagbesteding en Onderwijs,PW-248-Y,"In deze notitie wordt de visie op diagnostiek en behandeling voor Cordaan Jeugd beschreven. Het is de basis van waaruit we werken: met liefde voor het leven. Het geeft weer waar wij voor staan, wat we doen en wat de samenhang is tussen de verschillende methoden van (be)handelen die we gebruiken",2,0,True,False,20250723081957,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20260723,False,none,nl-NL,pdf,application/pdf,not_used,
True,7bb9ff29-2916-49ad-99e4-62f58d521b51,Ontruimingsplan Cordaan Het Havengebouw b.v.,7-BCF-52,Ontruimingsplan het Havengebouw,1,0,True,False,20241008132642,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20260221,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,7bc97e83-8286-4437-97f3-771b84ae9286,Ontruimingsplan Cordaan Walmolen,57-XKR-8,Ontruimingsplan Walmolen,1,0,True,False,20241008132642,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20261029,False,none,nl-NL,pdf,application/pdf,not_used,
True,7bd9183a-86db-4f5b-8793-e66e2d909a70,Medewerker Linnenkamer A,HQ-547-M,,1,0,True,False,20221205130203,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,7c130676-0400-451a-bd1b-7c47cb531d47,Youforce: Handleiding nieuwe medewerkers,85-RPX-2,In deze handleiding voor medewerkers staat op hoofdlijnen beschreven hoe Youforce werkt.,3,0,True,False,20241121135415,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,21,HR documenten,Cordaan\HR\HR documenten,published,20261121,False,none,nl-NL,pdf,application/pdf,not_used,
True,7c398a4b-4d35-4b5b-86c5-78d6a8bf8034,Strategisch tactisch planner,56-65-VB,,1,0,True,False,20250716095425,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270716,False,none,nl-NL,pdf,application/pdf,not_used,
True,7c931fa5-297d-42f3-9ca6-1f02b00b6d96,Teamleider Cliëntservicebureau,F-287-VJ,,1,0,True,False,20221205130523,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20280127,False,none,nl-NL,pdf,application/pdf,not_used,
True,7cf2230d-313d-4235-a4f5-001f6f55c354,Android 02 Installatiehandleiding intune voor Cordaan zorg in de wijk,H-746-VJ,"Installatiehandleiding intune voor Cordaan zorg in de wijk, nodig om in te kunnen loggen met je eigen Android telefoon bij Cordaan netwerk (BYOD)",1,0,True,False,20240327130122,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,38,Handleidingen,Cordaan\ICT\Handleidingen,published,20250327,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,7d3bce87-211e-49d7-9ddb-dbcb93154746,Chauffeur personen en goederenvervoer,76-RKC-6,"Functie: Chauffeur (personen en goederenvervoer) Functiecode: 00987 FWG functiegroep: 25 Doel van de functie: Het veilig vervoeren van cliënten met een beperking, zodat zij tijdig op de plaats van bestemming zijn.",1,0,True,False,20241204130438,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20261204,False,none,nl-NL,pdf,application/pdf,not_used,
True,7d429811-049d-4bb5-84f1-dceacac8f4fd,Dashboard Exploitatie,HT-BX-72,Bevat informatie over kosten en opbrengsten op o.a. kostenplaats- en grootboekrekeningniveau. ,7,0,True,False,20260212121521,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,42,Dashboard leeswijzers,Cordaan\Cordaan Informatie Systeem (CIS)\Dashboard leeswijzers,published,20270121,False,none,nl-NL,pdf,application/pdf,not_used,
True,7dfd443c-ddf4-4152-bebe-fca12b57a115,Projectleider B,72-66-BM,Functienaam Projectleider B ,2,0,True,False,20230901114658,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20270401,False,none,nl-NL,pdf,application/pdf,not_used,
True,7e5cb006-a819-45ee-826c-a5896ce0d0f8,Visie en Randvoorwaarden Medezeggenschap,YCW-25-M,"Tijdens de directieconferentie in april 2025 is de besturingsfilosofie van Cordaan vastgesteld. Deze filosofie vormt de basis voor de wijze waarop sturing, samenwerking en (mede)zeggenschap binnen de organisatie worden ingericht. Om deze besturingsfilosofie concreet tot uiting te brengen, zijn drie samenhangende projecten benoemd: het Huis van Medezeggenschap, de procuratieregeling en het leiderschapsprogramma.",1,0,True,False,20260501143934,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,39,Raad van Bestuur,Cordaan\Raad van Bestuur,published,20270501,False,none,nl-NL,pdf,application/pdf,not_used,
True,7ea0864d-54cd-48f1-8409-725848eb9282,Data Privacy Impact Assessment,52-YG-52,Een DPIA is een onderzoek dat in kaart brengt waar grote privacyrisico’ s kunnen ontstaan. Dat proces zal helpen om te begrijpen welke maatregelen nodig zijn om risico’s te voorkomen of verkleinen.,1,0,True,False,20250501143249,True,file,False,True,True,2,Word document,2,Word document,True,False,False,False,False,30,Privacy en informatiebeveiliging,Cordaan\Privacy en informatiebeveiliging,published,20260501,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,7edefbac-bd29-48f6-b22f-f4510e84e825,Ontruimingsplan Dr H Colijnstraat,6-RTJ-75,Ontruimingsplan Dr. H. Colijnstraat 80 aanpassing september 2025,2,0,True,False,20251117143608,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20261117,False,none,nl-NL,pdf,application/pdf,not_used,
True,7f1b46c8-4c52-4a9e-bfab-306e1e1cdcab,Zorgcontinuiteitplan De Gooyer,64-VM-BJ,Om de zorgcontinuiteit van clienten te waarborgen,1,1,True,False,20241008132643,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,24,Facilitaire zaken,Cordaan\Facilitaire zaken,published,20260603,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_approaches""]"
True,7f3378cb-5377-4978-b8a2-852d176f13f0,Medimo: veel gestelde vragen,67-NTQ-8,De meest gestelde vragen over het EVS/TDR Medimo in één document.,1,1,True,False,20250904110408,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,37,Kwaliteit,Cordaan\Zorg inhoud\Kwaliteit,published,20260709,False,none,nl-NL,pdf,application/pdf,not_used,
True,7fb3d686-927f-46e5-9c5d-ce740e012b9c,Crisisinterventor incl competenties,65-BX-48,,1,0,True,False,20221205130207,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20260530,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_approaches""]"
True,7fd09c08-d816-428d-a86c-c1ce0e6e4dcc,Geestelijk verzorger functiebeschrijving,DM-62-28,,2,0,True,False,20240513131500,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,20,Functiebeschrijvingen,Cordaan\HR\Functiebeschrijvingen,published,20260513,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,7fd5f5c7-8c76-4f09-8dff-fff9020b8f68,Werkafspraken LACCS plan ONS MM en Omega,67-48-PX,,1,0,True,False,20221010133159,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,36,ONS/ECD,Cordaan\ONS/ECD,published,20230628,False,none,nl-NL,pdf,application/pdf,not_used,"[""check_date_exceeded""]"
True,7ffcd53e-99ac-422f-bc1f-a3553d852fa7,Dagelijks leren beroepsopleidingen,RP-24-27,,1,0,True,False,20241023125116,True,file,False,False,True,5,PDF document,5,PDF document,True,False,False,False,False,19,HR,Cordaan\HR,published,20260805,False,none,nl-NL,pdf,application/pdf,not_used,
True,80643376-e458-4cac-9024-aad9b1508c80,Template tijdelijke toedienlijst medicatie VGZ/GGZ,WM-BJ-45,Template voor een toedienlijst medicatie als de client zelf medicatie meeneemt bij een opname.,2,0,True,False,20250513081738,True,file,False,True,True,2,Word document,2,Word document,True,False,False,False,False,36,ONS/ECD,Cordaan\ONS/ECD,published,20270414,False,none,nl-NL,pdf,application/pdf,not_used,
True,80672903-c3d2-4254-b620-e595a9d29ee7,Protocol mondverzorging V&V terminale cliënt,4-RPJ-27,Dit protocol beschrijft op welke wijze de mondverzorging voor terminale cliënten binnen Cordaan WmZO wordt vormgegeven en welke functionarissen daarbij een rol spelen.,4,0,True,False,20260210094051,True,file,False,False,True,2,Word document,2,Word document,True,False,False,False,False,12,Zorg inhoud,Cordaan\Zorg inhoud,published,20270210,False,none,nl-NL,pdf,application/pdf,not_used,
